No,Day,Date( SUB),serial,Battalion,Company Name,Test Type,Date ( test),Classification,#200,AVERAGE VALUE,Sampling Location,Zone,ELMENT,layer ,Number of Tests,Performed Test ,Area(m2),sample status,Document Status,NUM. OF PAGES,Done BY,DURATION,Note
846,Monday,26-01-26,55379,36,AHMED SAEED,DPL,25-01-26,,,53.13,Fill,MARINA C,B-32,LAYER-15,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,
847,Monday,26-01-26,55380,36,MOKHTAR ELSHENAWY,DPL,25-01-26,,,44.96,Fill,MARINA C,B-36,LAYER-4,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,
848,Monday,26-01-26,55382,36,MOKHTAR ELSHENAWY,DPL,24-01-26,,,47.13,Fill,MARINA C,B-36,LAYER-2,3,,,APPROVED AS NOTED,DONE,2,EIDG,2,
849,Monday,26-01-26,55383,36,MOKHTAR ELSHENAWY,DPL,24-01-26,,,42.77,Fill,MARINA C,B-36,LAYER-3,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,
850,Monday,26-01-26,55390,36,MOKHTAR ELSHENAWY,DPL,25-01-26,,,44.71,Fill,MARINA C,B-36,LAYER-3,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
851,Monday,26-01-26,55391,36,MOKHTAR ELSHENAWY,DPL,25-01-26,,,42.18,Fill,MARINA C,B-34,LAYER-3,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,
852,Monday,26-01-26,55392,36,AHMED SAEED,DPL,25-01-26,,,57.64,Fill,MARINA C,B-31,LAYER-18,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
853,Tuesday,27-01-26,55420,36,AHMED SAEED,DPL,26-01-26,,,46.46,Fill,MARINA C,B-31,LAYER-20,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,
854,Tuesday,27-01-26,55425,36,MOKHTAR ELSHENAWY,DPL,26-01-26,,,45.72,Fill,MARINA C,B-35,LAYER-2,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
855,Tuesday,27-01-26,55422,36,MOKHTAR ELSHENAWY,DPL,26-01-26,,,46.709,Fill,MARINA C,B-33,LAYER-3,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
856,Tuesday,27-01-26,55421,36,MOKHTAR ELSHENAWY,DPL,26-01-26,,,43.66,Fill,MARINA C,B-34,LAYER-4,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
857,Tuesday,27-01-26,55440,36,EL-THNAA,DPL,26-01-26,,,51.12,Fill,MARINA C,B-23,LAYER-12,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,
858,Tuesday,27-01-26,55436,36,EL-THNAA,DPL,26-01-26,,,44.91,Fill,MARINA C,B-25,LAYER-19,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,
859,Tuesday,27-01-26,55488,36,AHMED SAEED,PLATE LOAD,26-01-26,,,,Fill,MARINA C,B-31,27.4,1,,,REVISE,DONE,5,EIDG,1,
860,Tuesday,27-01-26,55454,36,AHMED SAEED,PLATE LOAD,22-01-26,,,,Fill,MARINA C,B-31,24.9,1,,,APPROVED AS NOTED,DONE,5,EIDG,5,
861,Saturday,31-01-26,55561,36,MOKHTAR ELSHENAWY,DPL,29-01-26,,,53.6,Fill,MARINA C,B-36,LAYER-2,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,
862,Saturday,31-01-26,55564,36,MOKHTAR ELSHENAWY,DPL,27-01-26,,,45.77,Fill,MARINA C,B-36,LAYER-1,4,,,APPROVED AS NOTED,DONE,2,EIDG,4,
863,Saturday,31-01-26,55560,36,AHMED SAEED,DPL,29-01-26,,,51.097,Fill,MARINA C,B-31,LAYER-21,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,
864,Saturday,31-01-26,55565,36,AHMED SAEED,DPL,27-01-26,,,46.73,Fill,MARINA C,B-23,LAYER-13,6,,,APPROVED AS NOTED,DONE,2,EIDG,4,
865,Saturday,31-01-26,55582,36,AHMED SAEED,DPL,30-01-26,,,56.68,Fill,MARINA C,B-23,LAYER-14,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,
866,Saturday,31-01-26,55567,36,MOKHTAR ELSHENAWY,DPL,27-01-26,,,42.04,Fill,MARINA C,B-33,LAYER-4,3,,,APPROVED AS NOTED,DONE,2,EIDG,4,
867,Saturday,31-01-26,55584,36,MOKHTAR ELSHENAWY,DPL,30-01-26,,,47.38,Fill,MARINA C,B-33,LAYER-5,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,
868,Saturday,31-01-26,55562,36,MOKHTAR ELSHENAWY,DPL,29-01-26,,,49.78,Fill,MARINA C,B-34,LAYER-3,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,
869,Saturday,31-01-26,55563,36,MOKHTAR ELSHENAWY,DPL,27-01-26,,,46.601,Fill,MARINA C,B-34,LAYER-1,3,,,APPROVED AS NOTED,DONE,2,EIDG,4,
870,Saturday,31-01-26,55566,36,MOKHTAR ELSHENAWY,DPL,27-01-26,,,49.64,Fill,MARINA C,B-35,LAYER-3,2,,,APPROVED AS NOTED,DONE,2,EIDG,4,
871,Saturday,31-01-26,55583,36,MOKHTAR ELSHENAWY,DPL,30-01-26,,,51.64,Fill,MARINA C,B-35,LAYER-4,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
872,Monday,02-02-26,55615,36,MOKHTAR ELSHENAWY,DPL,31-01-26,,,46.56,Fill,MARINA C,B-36,LAYER-3,5,,,APPROVED AS NOTED,DONE,2,EIDG,2,
873,Monday,02-02-26,55614,36,MOKHTAR ELSHENAWY,DPL,31-01-26,,,52.23,Fill,MARINA C,B-34,LAYER-4,2,,,APPROVED AS NOTED,DONE,2,EIDG,2,
874,Monday,02-02-26,55611,36,AHMED SAEED,DPL,31-01-26,,,53.18,Fill,MARINA C,B-23,LAYER-14,3,,,APPROVED AS NOTED,DONE,2,EIDG,2,
875,Monday,02-02-26,55630,36,AHMED SAEED,DPL,01-02-26,,,45.55,Fill,MARINA C,B-23,LAYER-15,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
876,Monday,02-02-26,55646,36,MOKHTAR ELSHENAWY,DPL,02-02-26,,,50.39,Fill,MARINA C,B-36,LAYER-4,3,,,APPROVED AS NOTED,DONE,2,EIDG,0,
877,Monday,02-02-26,55648,36,AHMED SAEED,DPL,02-02-26,,,50.25,Fill,MARINA C,B-23,LAYER-16,5,,,APPROVED AS NOTED,DONE,2,EIDG,0,
878,Thursday,05-02-26,55740,36,MOKHTAR ELSHENAWY,DPL,04-02-26,,,44.212,Fill,MARINA C,B-33,LAYER-7,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
879,Thursday,05-02-26,55739,36,MOKHTAR ELSHENAWY,DPL,04-02-26,,,43.802,Fill,MARINA C,B-35,LAYER-6,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
880,Thursday,05-02-26,55738,36,AHMED SAEED,DPL,04-02-26,,,45.61,Fill,MARINA C,B-23,LAYER-18,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,
881,Thursday,05-02-26,55737,36,MOKHTAR ELSHENAWY,DPL,04-02-26,,,51.75,Fill,MARINA C,B-34,LAYER-8,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,
882,Thursday,05-02-26,55736,36,MOKHTAR ELSHENAWY,DPL,04-02-26,,,39.9,Fill,MARINA C,B-36,LAYER-6,3,,,REVISE,DONE,2,EIDG,1,
883,Saturday,07-02-26,55952,36,MOKHTAR ELSHENAWY,PLATE LOAD,02-02-26,,,,Fill,MARINA C,B-35,23.2,1,,,APPROVED AS NOTED,DONE,5,EIDG,5,
884,Saturday,07-02-26,55951,36,AHMED SAEED,PLATE LOAD,28-01-26,,,,Fill,MARINA C,B-31,27.4,1,,,APPROVED AS NOTED,DONE,5,EIDG,10,
885,Saturday,07-02-26,55930,36,MOKHTAR ELSHENAWY,DPL,05-02-26,,,48.39,Fill,MARINA C,B-33,LAYER-8,2,,,APPROVED AS NOTED,DONE,2,EIDG,2,
886,Saturday,07-02-26,55929,36,AHMED SAEED,DPL,05-02-26,,,46.63,Fill,MARINA C,B-23,LAYER-19,3,,,APPROVED AS NOTED,DONE,2,EIDG,2,
887,Saturday,07-02-26,55928,36,MOKHTAR ELSHENAWY,DPL,05-02-26,,,52.57,Fill,MARINA C,B-34,LAYER-9,2,,,APPROVED AS NOTED,DONE,2,EIDG,2,
888,Saturday,07-02-26,55927,36,MOKHTAR ELSHENAWY,DPL,05-02-26,,,59.82,Fill,MARINA C,B-35,LAYER-7,2,,,APPROVED AS NOTED,DONE,2,EIDG,2,
889,Saturday,07-02-26,55926,36,MOKHTAR ELSHENAWY,DPL,05-02-26,,,66.57,Fill,MARINA C,B-36,LAYER-6,2,,,APPROVED AS NOTED,DONE,2,EIDG,2,
890,Saturday,07-02-26,55925,36,MOKHTAR ELSHENAWY,DPL,05-02-26,,,39.5,Fill,MARINA C,B-34,LAYER-9,3,,,REVISE,DONE,2,EIDG,2,
891,Saturday,07-02-26,55924,36,MOKHTAR ELSHENAWY,DPL,05-02-26,,,36.32,Fill,MARINA C,B-35,LAYER-7,3,,,REVISE,DONE,2,EIDG,2,
892,Saturday,07-02-26,55923,36,MOKHTAR ELSHENAWY,DPL,05-02-26,,,38.69,Fill,MARINA C,B-33,LAYER-8,4,,,REVISE,DONE,2,EIDG,2,
893,Saturday,07-02-26,56373,36,MOKHTAR ELSHENAWY,DPL,06-02-26,,,46.62,Fill,MARINA C,B-36,LAYER-7,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,
894,Saturday,07-02-26,56372,36,AHMED SAEED,DPL,06-02-26,,,48.42,Fill,MARINA C,B-23,LAYER-20,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,
895,Thursday,05-02-26,55695,36,AHMED SAEED,DPL,03-02-26,,,48.92,Fill,MARINA C,B-23,LAYER-17,10,,,APPROVED AS NOTED,DONE,2,EIDG,2,
896,Thursday,05-02-26,55696,36,MOKHTAR ELSHENAWY,DPL,03-02-26,,,48.08,Fill,MARINA C,B-35,LAYER-5,2,,,APPROVED AS NOTED,DONE,2,EIDG,2,
897,Thursday,05-02-26,55697,36,MOKHTAR ELSHENAWY,DPL,03-02-26,,,45.29,Fill,MARINA C,B-33,LAYER-6,3,,,APPROVED AS NOTED,DONE,2,EIDG,2,
898,Thursday,05-02-26,55698,36,MOKHTAR ELSHENAWY,DPL,03-02-26,,,48.81,Fill,MARINA C,B-34,LAYER-7,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,
899,Thursday,05-02-26,55699,36,MOKHTAR ELSHENAWY,DPL,03-02-26,,,43.53,Fill,MARINA C,B-34,LAYER-6,3,,,APPROVED AS NOTED,DONE,2,EIDG,2,
900,Thursday,05-02-26,55700,36,MOKHTAR ELSHENAWY,DPL,03-02-26,,,49.19,Fill,MARINA C,B-36,LAYER-5,5,,,APPROVED AS NOTED,DONE,2,EIDG,2,
901,Thursday,05-02-26,55702,36,AHMED SAEED,DPL,03-02-26,,,56.13,Fill,MARINA C,B-23,LAYER-17,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,
902,Saturday,07-02-26,56358,36,MOKHTAR ELSHENAWY,SOIL,21-01-26,A-4,39.60%,,Bottom of excavation,MARINA C,B-36,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,17,
903,Thursday,05-02-26,55893,36,AHMED SAEED,SOIL,26-01-26,A-2-4,17.00%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,10,
904,Thursday,05-02-26,56894,36,AHMED SAEED,SOIL,26-01-26,A-2-4,20.20%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,10,
905,Sunday,08-02-26,56836,36,AHMED SAEED,SOIL,26-01-26,A-2-4,20.00%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,13,
906,Sunday,08-02-26,56498,36,MOKHTAR ELSHENAWY,SOIL,22-01-26,A-2-4,21.90%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,17,
907,Sunday,08-02-26,56527,36,EL-THNAA,SOIL,28-12-25,A-2-4,19.70%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,42,
908,Sunday,08-02-26,56528,36,EL-THNAA,SOIL,31-12-25,A-2-4,16.70%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,39,
909,Sunday,08-02-26,56529,36,EL-THNAA,SOIL,31-12-25,A-2-4,19.10%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,39,
910,Sunday,08-02-26,56530,36,AHMED SAEED,SOIL,06-12-25,A-2-4,17.80%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,64,
911,Sunday,08-02-26,56531,36,AHMED SAEED,SOIL,06-12-25,A-2-4,17.70%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,64,
912,Sunday,08-02-26,56532,36,AL-ASIFA,SOIL,25-12-25,A-2-4,20.60%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,45,
913,Sunday,08-02-26,56533,36,SAAD SHETA,SOIL,24-11-25,A-2-4,16.50%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,76,
914,Sunday,08-02-26,56534,36,SAAD SHETA,SOIL,14-11-25,A-2-4,17.50%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,86,
915,Sunday,08-02-26,56485,36,AHMED SAEED,SOIL,25-01-26,A-2-4,18.00%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,14,
916,Sunday,08-02-26,56486,36,AHMED SAEED,SOIL,12-12-25,A-2-4,19.70%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,58,
917,Sunday,08-02-26,56487,36,AHMED SAEED,SOIL,12-12-25,A-2-4,19.00%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,58,
918,Sunday,08-02-26,56484,36,AHMED SAEED,SOIL,25-01-26,A-2-4,18.80%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,14,
919,Sunday,08-02-26,56488,36,AHMED SAEED,SOIL,09-01-26,A-2-4,18.10%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,30,
920,Sunday,08-02-26,56536,36,NEESR EL-ARABY,SOIL,23-11-25,A-2-4,19.10%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,77,
921,Sunday,08-02-26,56535,36,NEESR EL-ARABY,SOIL,07-11-25,A-2-4,19.90%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,93,
922,Sunday,08-02-26,56537,36,NEESR EL-ARABY,SOIL,30-11-25,A-2-4,15.10%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,70,
923,Sunday,08-02-26,56539,36,U-MARK,SOIL,04-12-25,A-2-4,18.20%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,66,
924,Sunday,08-02-26,56538,36,U-MARK,SOIL,04-12-25,A-2-4,15.20%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,66,
925,Sunday,08-02-26,56541,36,U-MARK,SOIL,10-11-25,A-2-4,20.20%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,90,
926,Sunday,08-02-26,56540,36,U-MARK,SOIL,10-11-25,A-2-4,20.50%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,90,
927,Sunday,08-02-26,56542,36,U-MARK,SOIL,24-11-25,A-2-4,21.20%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,76,
928,Sunday,08-02-26,56489,36,AHMED SAEED,SOIL,09-01-26,A-2-4,18.60%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,30,
929,Sunday,08-02-26,56547,36,MOKHTAR ELSHENAWY,SOIL,31-01-26,A-2-4,19.40%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,8,
930,Sunday,08-02-26,56490,36,MOKHTAR ELSHENAWY,SOIL,15-01-26,A-2-4,18.60%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,24,
931,Sunday,08-02-26,56491,36,AHMED SAEED,SOIL,15-01-26,A-2-4,16.60%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,24,
932,Sunday,08-02-26,56492,36,AHMED SAEED,SOIL,20-01-26,A-2-4,18.20%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,19,
933,Sunday,08-02-26,56493,36,AHMED SAEED,SOIL,20-01-26,A-2-4,17.80%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,19,
934,Sunday,08-02-26,56494,36,MOKHTAR ELSHENAWY,SOIL,19-01-26,A-2-4,19.00%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,20,
935,Sunday,08-02-26,56495,36,MOKHTAR ELSHENAWY,SOIL,19-01-26,A-2-4,18.40%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,20,
936,Sunday,08-02-26,56496,36,MOKHTAR ELSHENAWY,SOIL,20-01-26,A-2-4,21.90%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,19,
937,Sunday,08-02-26,56497,36,MOKHTAR ELSHENAWY,SOIL,20-01-26,A-2-4,19.00%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,19,
938,Sunday,08-02-26,56546,36,MOKHTAR ELSHENAWY,SOIL,31-01-26,A-2-4,17.00%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,8,
939,Sunday,08-02-26,56545,36,MOKHTAR ELSHENAWY,SOIL,28-01-26,A-2-4,18.40%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,11,
940,Sunday,08-02-26,56524,36,EL-THNAA,SOIL,14-01-26,A-2-4,20.10%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,25,
941,Sunday,08-02-26,56523,36,EL-THNAA,SOIL,07-01-26,A-2-4,20.00%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,32,
942,Sunday,08-02-26,56522,36,AL-ASIFA,SOIL,31-12-25,A-2-4,19.80%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,39,
943,Sunday,08-02-26,56521,36,AL-ASIFA,SOIL,31-12-25,A-2-4,21.00%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,39,
944,Sunday,08-02-26,56520,36,AL-ASIFA,SOIL,25-12-25,A-2-4,20.10%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,45,
945,Sunday,08-02-26,56519,36,SAAD SHETA,SOIL,04-11-25,A-2-4,17.10%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,96,
946,Sunday,08-02-26,56525,36,EL-THNAA,SOIL,14-01-26,A-2-4,20.60%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,25,
947,Sunday,08-02-26,56504,36,MOKHTAR ELSHENAWY,SOIL,25-01-26,A-2-4,17.40%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,14,
948,Sunday,08-02-26,56503,36,MOKHTAR ELSHENAWY,SOIL,26-01-26,A-2-4,17.90%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,13,
949,Sunday,08-02-26,56502,36,MOKHTAR ELSHENAWY,SOIL,24-01-26,A-2-4,19.80%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,15,
950,Sunday,08-02-26,56501,36,MOKHTAR ELSHENAWY,SOIL,24-01-26,A-2-4,19.70%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,15,
951,Sunday,08-02-26,56500,36,MOKHTAR ELSHENAWY,SOIL,22-01-26,A-2-4,20.90%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,17,
952,Sunday,08-02-26,56499,36,MOKHTAR ELSHENAWY,SOIL,22-01-26,A-2-4,20.20%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,17,
953,Sunday,08-02-26,56526,36,EL-THNAA,SOIL,28-12-25,A-2-4,19.10%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,42,
954,Sunday,08-02-26,56509,36,MOKHTAR ELSHENAWY,SOIL,04-02-26,A-2-4,21.40%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,4,
955,Sunday,08-02-26,56508,36,MOKHTAR ELSHENAWY,SOIL,04-02-26,A-2-4,16.80%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,4,
956,Sunday,08-02-26,56507,36,MOKHTAR ELSHENAWY,SOIL,02-02-26,A-2-4,16.90%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,6,
957,Sunday,08-02-26,56506,36,MOKHTAR ELSHENAWY,SOIL,02-02-26,A-2-4,17.90%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,6,
958,Sunday,08-02-26,56505,36,MOKHTAR ELSHENAWY,SOIL,02-02-26,A-2-4,18.00%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,6,
959,Sunday,08-02-26,56510,36,MOKHTAR ELSHENAWY,SOIL,10-01-26,A-2-4,18.60%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,29,
960,Sunday,08-02-26,56544,36,MOKHTAR ELSHENAWY,SOIL,28-01-26,A-2-4,19.40%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,11,
961,Sunday,08-02-26,56543,36,U-MARK,SOIL,24-11-25,A-2-4,21.20%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,76,
962,Sunday,08-02-26,56515,36,MOKHTAR ELSHENAWY,SOIL,14-01-26,A-2-4,21.80%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,25,
963,Sunday,08-02-26,56514,36,MOKHTAR ELSHENAWY,SOIL,12-01-26,A-2-4,18.20%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,27,
964,Sunday,08-02-26,56513,36,MOKHTAR ELSHENAWY,SOIL,12-01-26,A-2-4,18.20%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,27,
965,Sunday,08-02-26,56512,36,MOKHTAR ELSHENAWY,SOIL,10-01-26,A-2-4,20.80%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,29,
966,Sunday,08-02-26,56511,36,MOKHTAR ELSHENAWY,SOIL,04-02-26,A-2-4,21.60%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,4,
967,Sunday,08-02-26,56518,36,MOKHTAR ELSHENAWY,SOIL,15-01-26,A-2-4,19.30%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,24,
968,Sunday,08-02-26,56517,36,MOKHTAR ELSHENAWY,SOIL,15-01-26,A-2-4,17.20%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,24,
969,Sunday,08-02-26,56516,36,MOKHTAR ELSHENAWY,SOIL,14-01-26,A-2-4,19.80%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,25,
970,Wednesday,11-02-26,56688,36,AHMED SAEED,DPL,10-02-26,,,43.15,FILL,MARINA C,B-23,LAYER-23,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,
971,Wednesday,11-02-26,56696,36,MOKHTAR ELSHENAWY,DPL,10-02-26,,,51.609,FILL,MARINA C,B-35,LAYER-11,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
972,Wednesday,11-02-26,56697,36,MOKHTAR ELSHENAWY,DPL,10-02-26,,,53.023,FILL,MARINA C,B-34,LAYER-13,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
973,Wednesday,11-02-26,56698,36,MOKHTAR ELSHENAWY,DPL,10-02-26,,,54.69,FILL,MARINA C,B-33,LAYER-12,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
974,Wednesday,11-02-26,56684,36,MOKHTAR ELSHENAWY,DPL,10-02-26,,,45.24,FILL,MARINA C,B-33,LAYER-11,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,
975,Wednesday,11-02-26,56671,36,MOKHTAR ELSHENAWY,DPL,10-02-26,,,49.108,FILL,MARINA C,B-35,LAYER-10,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,
976,Wednesday,11-02-26,56674,36,MOKHTAR ELSHENAWY,DPL,10-02-26,,,56.82,FILL,MARINA C,B-36,LAYER-6,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
977,Wednesday,11-02-26,56675,36,MOKHTAR ELSHENAWY,DPL,10-02-26,,,66.81,FILL,MARINA C,B-34,LAYER-12,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
978,Tuesday,10-02-26,56662,36,MOKHTAR ELSHENAWY,DPL,09-01-26,,,60.25,FILL,MARINA C,B-36,LAYER-10,4,,,APPROVED AS NOTED,DONE,2,EIDG,32,
979,Monday,09-02-26,56585,36,AHMED SAEED,PLATE LOAD,06-02-26,,,,FILL,MARINA C,B-23,26.75,1,,,APPROVED AS NOTED,DONE,5,EIDG,3,
