No,Day,Date( SUB),serial,Battalion,Company Name,Test Type,Date ( test),Classification,#200,AVERAGE VALUE,Sampling Location,Zone,ELMENT,BUILDING,layer ,Number of Tests,Performed Test ,Area(m2),sample status,Document Status,NUM. OF PAGES,Done BY,DURATION,Company ,Executed Quantity,Required Quantity
122,Monday,22-12-25,50119,73,Target,PLATE LOAD,19-12-25,,,,Bottom of excavation,G.73.A,G73-A47,B6G12,27.48,1,,886,APPROVED AS NOTED,DONE,4,CEL,3,,,
123,Tuesday,23-12-25,50120,73,Alma,PLATE LOAD,21-12-25,,,,Bottom of excavation,G.73.A,G73-A9,B281G509,32.11,1,,843,APPROVED AS NOTED,DONE,4,CEL,2,,,
124,Tuesday,23-12-25,50121,73,Alma,PLATE LOAD,21-12-25,,,,Bottom of excavation,G.73.A,G73-A9,B281G510,32.37,1,,862,APPROVED AS NOTED,DONE,4,CEL,2,,,
125,Tuesday,23-12-25,50122,73,Alma,PLATE LOAD,21-12-25,,,,Bottom of excavation,G.73.A,G73-A9,B282G511,31.47,1,,1149,APPROVED AS NOTED,DONE,4,CEL,2,,,
126,Tuesday,23-12-25,50123,73,Alma,PLATE LOAD,21-12-25,,,,Bottom of excavation,G.73.A,G73-A9,B282G512,30.93,1,,1125,APPROVED AS NOTED,DONE,4,CEL,2,,,
127,Tuesday,23-12-25,50124,73,Vertex,PLATE LOAD,21-12-25,,,,Bottom of excavation,G.73.A,G73-A31,B47G90,27.69,1,,907,APPROVED AS NOTED,DONE,4,CEL,2,,,
128,Tuesday,23-12-25,50125,73,Vertex,PLATE LOAD,21-12-25,,,,Bottom of excavation,G.73.A,G73-A31,B47G91,27.83,1,,970,APPROVED AS NOTED,DONE,4,CEL,2,,,
129,Tuesday,23-12-25,50126,73,Smart,PLATE LOAD,21-12-25,,,,Bottom of excavation,G.73.A,G73-A34,B37G72,28.72,1,,1143.27,APPROVED AS NOTED,DONE,4,CEL,2,,,
130,Tuesday,23-12-25,50127,73,Smart,PLATE LOAD,19-12-25,,,,Bottom of excavation,G.73.A,G73-A34,B37G73,29.85,1,,1149.528,REVISE,DONE,4,CEL,4,,,
131,Tuesday,23-12-25,50127,73,Smart,PLATE LOAD,21-12-25,,,,Bottom of excavation,G.73.A,G73-A34,B37G73,29.85,1,,1149.528,APPROVED AS NOTED,DONE,4,CEL,2,,,
132,Tuesday,23-12-25,50128,73,El Samman,PLATE LOAD,21-12-25,,,,Bottom of excavation,G.73.A,G73-A35,B36G71,26.39,1,,1149.538,APPROVED AS NOTED,DONE,4,CEL,2,,,
133,Tuesday,23-12-25,50129,73,El Samman,PLATE LOAD,21-12-25,,,,Bottom of excavation,G.73.A,G73-A35,B36G70,25.82,1,,1128.873,APPROVED AS NOTED,DONE,4,CEL,2,,,
134,Tuesday,23-12-25,50130,73,Al Salmi,PLATE LOAD,21-12-25,,,,Bottom of excavation,G.73.A,G73-A46,B12G23,22.63,1,,1231,APPROVED AS NOTED,DONE,4,CEL,2,,,
135,Tuesday,23-12-25,50131,73,Al Salmi,PLATE LOAD,21-12-25,,,,Bottom of excavation,G.73.A,G73-A46,B12G24,22.92,1,,1209,APPROVED AS NOTED,DONE,4,CEL,2,,,
136,Monday,29-12-25,50132,73,Alma,DPL,20-12-25,,,51.8,Bottom of excavation,G.73.A,G73-A9,B281G510,32.37,2,,862,APPROVED AS NOTED,DONE,2,SAMA EGYPT,9,,,
137,Monday,29-12-25,50133,73,Alma,DPL,20-12-25,,,50.9,Bottom of excavation,G.73.A,G73-A9,B282G511,31.47,3,,1149,APPROVED AS NOTED,DONE,2,SAMA EGYPT,9,,,
138,Monday,29-12-25,50134,73,Alma,DPL,20-12-25,,,65.7,Bottom of excavation,G.73.A,G73-A9,B282G512,30.93,3,,1125,APPROVED AS NOTED,DONE,2,SAMA EGYPT,9,,,
139,Monday,29-12-25,50135,73,Alma,DPL,20-12-25,,,37.175,Bottom of excavation,G.73.A,G73-A9,B281G509,32.11,2,,843,APPROVED AS NOTED,DONE,2,SAMA EGYPT,9,,,
140,Wednesday,24-12-25,50136,73,Alma,DPL,20-12-25,,,41.46,Bottom of excavation,G.73.A,G73-A9,BH 109,33,5,,2368,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
141,Wednesday,24-12-25,50137,73,Alma,DPL,20-12-25,,,41.464,Bottom of excavation,G.73.A,G73-A9,BH 108,32,3,,1311,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
142,Monday,29-12-25,50138,73,Al Rehab Foundation,DPL,20-12-25,,,42.604,Fill,G.73.A,G73-A10,B280G508,32.75,2,,842,APPROVED AS NOTED,DONE,2,SAMA EGYPT,9,,,
143,Wednesday,24-12-25,50139,73,Al Rehab Foundation,DPL,21-12-25,,,40.869,Fill,G.73.A,G73-A10,BH 87,33.25,4,,1828,APPROVED AS NOTED,DONE,2,SAMA EGYPT,3,,,
144,Monday,29-12-25,50140,73,Al Rehab Foundation,DPL,21-12-25,,,37.749,Fill,G.73.A,G73-A10,B280G508,33,2,,842,APPROVED AS NOTED,DONE,2,SAMA EGYPT,8,,,
145,Wednesday,24-12-25,50141,73,Awlad Shaaban,DPL,21-12-25,,,41.871,Bottom of excavation,G.73.A,G73-A20,BH 69,منسوب متغير,7,,3182,APPROVED AS NOTED,DONE,2,SAMA EGYPT,3,,,
146,Monday,29-12-25,50142,73,Al Rehab Foundation,DPL,22-12-25,,,43.573,Fill,G.73.A,G73-A10,B280G508,33.25,2,,842,APPROVED AS NOTED,DONE,2,SAMA EGYPT,7,,,
147,Wednesday,24-12-25,50143,73,Geos (International),DPL,22-12-25,,,40.918,Fill,G.73.A,G73-A16,BH 135,33.7,3,,1026,APPROVED AS NOTED,DONE,2,SAMA EGYPT,2,,,
148,Wednesday,24-12-25,50144,73,Al Salmi Trading,DPL,22-12-25,,,41.631,Bottom of excavation,G.73.A,G73-A6,BH 104,32,3,,1025,APPROVED AS NOTED,DONE,2,SAMA EGYPT,2,,,
149,Wednesday,24-12-25,50145,73,Al Salmi Trading,DPL,22-12-25,,,41.593,Bottom of excavation,G.73.A,G73-A6,BH 102,33.5,3,,1281,APPROVED AS NOTED,DONE,2,SAMA EGYPT,2,,,
150,Wednesday,24-12-25,50146,73,Al Rehab Foundation,DPL,22-12-25,,,40.953,Fill,G.73.A,G73-A10,BH 111,33.25,8,,3626,APPROVED AS NOTED,DONE,2,SAMA EGYPT,2,,,
151,Monday,29-12-25,50147,73,Al Mostafa,DPL,22-12-25,,,39.002,Fill,G.73.A,G73-A17,B123G222,31.5,2,,949,APPROVED AS NOTED,DONE,2,SAMA EGYPT,7,,,
152,Monday,29-12-25,50148,73,Al Mostafa,DPL,22-12-25,,,37.175,Fill,G.73.A,G73-A17,B123G223,31.5,3,,1343,APPROVED AS NOTED,DONE,2,SAMA EGYPT,7,,,
153,Monday,29-12-25,50149,73,Al Rehab Foundation,DPL,22-12-25,,,41.024,Fill,G.73.A,G73-A10,B280G507,33.25,2,,842,APPROVED AS NOTED,DONE,2,SAMA EGYPT,7,,,
154,Wednesday,24-12-25,50150,73,Awlad Shaaban,DPL,22-12-25,,,41.219,Fill,G.73.A,G73-A20,BH 71,29.5,27,,12028,APPROVED AS NOTED,DONE,3,SAMA EGYPT,2,,,
155,Wednesday,24-12-25,50151,73,Hassan Allam,DPL,22-12-25,,,40.536,Fill,G.73.A,G73-A14,BH 126,34,22,,10835,APPROVED AS NOTED,DONE,2,SAMA EGYPT,2,,,
156,Monday,29-12-25,50152,73,Al Salmi Trading,DPL,22-12-25,,,39.77,Bottom of excavation,G.73.A,G73-A6,B273G494,32.6,3,,1070,APPROVED AS NOTED,DONE,2,SAMA EGYPT,7,,,
157,Monday,29-12-25,50153,73,Al Salmi Trading,DPL,22-12-25,,,39.285,Bottom of excavation,G.73.A,G73-A6,B272G492,33.5,2,,879,APPROVED AS NOTED,DONE,2,SAMA EGYPT,7,,,
158,Monday,29-12-25,50154,73,Al Salmi Trading,DPL,22-12-25,,,43.666,Bottom of excavation,G.73.A,G73-A6,B272G493,32.9,2,,830,APPROVED AS NOTED,DONE,2,SAMA EGYPT,7,,,
159,Wednesday,24-12-25,50155,73,Al Salmi Trading,PLATE LOAD,22-12-25,,,,Bottom of excavation,G.73.A,G73-A6,B272G492,33.5,1,,879,APPROVED AS NOTED,DONE,4,CEL,2,,,
160,Wednesday,24-12-25,50156,73,Al Salmi Trading,PLATE LOAD,22-12-25,,,,Bottom of excavation,G.73.A,G73-A6,B272G493,32.9,1,,930,APPROVED AS NOTED,DONE,4,CEL,2,,,
161,Wednesday,24-12-25,50157,73,Al Salmi Trading,PLATE LOAD,22-12-25,,,,Bottom of excavation,G.73.A,G73-A6,B273G494,32.06,1,,1070,APPROVED AS NOTED,DONE,4,CEL,2,,,
162,Wednesday,24-12-25,50158,73,Mamdouh Abdel Moneim,PLATE LOAD,22-12-25,,,,Bottom of excavation,G.73.A,G73-A27,B64G117,29.27,1,,791.31,APPROVED AS NOTED,DONE,4,CEL,2,,,
163,Wednesday,24-12-25,50159,73,Mamdouh Abdel Moneim,PLATE LOAD,22-12-25,,,,Bottom of excavation,G.73.A,G73-A27,B64G118,29.3,1,,934.34,APPROVED AS NOTED,DONE,4,CEL,2,,,
164,Wednesday,24-12-25,50160,73,MAS,PLATE LOAD,18-12-25,,,,Bottom of excavation,G.73.A,G73-A28,B52G99,26.36,1,,1224,APPROVED AS NOTED,DONE,4,CEL,6,,,
165,Wednesday,24-12-25,50161,73,MAS,PLATE LOAD,18-12-25,,,,Bottom of excavation,G.73.A,G73-A28,B52G99,25.8,1,,286.386,APPROVED AS NOTED,DONE,4,CEL,6,,,
166,Wednesday,24-12-25,50162,73,Road Runner,PLATE LOAD,22-12-25,,,,Bottom of excavation,G.73.A,G73-A29,B48G92,27.89,1,,844,APPROVED AS NOTED,DONE,4,CEL,2,,,
167,Wednesday,24-12-25,50163,73,Road Runner,PLATE LOAD,22-12-25,,,,Bottom of excavation,G.73.A,G73-A29,B50G95,27.65,1,,921,APPROVED AS NOTED,DONE,4,CEL,2,,,
168,Wednesday,24-12-25,50164,73,Road Runner,PLATE LOAD,22-12-25,,,,Bottom of excavation,G.73.A,G73-A29,B50G96,27.22,1,,1055,APPROVED AS NOTED,DONE,4,CEL,2,,,
169,Wednesday,24-12-25,50165,73,Smart,PLATE LOAD,21-12-25,,,,Bottom of excavation,G.73.A,G73-A34,B38G74,28.16,1,,886.867,REVISE,DONE,4,CEL,3,,,
170,Wednesday,24-12-25,50165,73,Smart,PLATE LOAD,22-12-25,,,,Bottom of excavation,G.73.A,G73-A34,B38G74,28.16,1,,886.867,APPROVED AS NOTED,DONE,4,CEL,2,,,
171,Wednesday,24-12-25,50166,73,Al Kefah,PLATE LOAD,22-12-25,,,,Fill,G.73.A,G73-A39,BH 36,27,1,,2910,APPROVED AS NOTED,DONE,4,CEL,2,,,
172,Wednesday,24-12-25,50167,73,Al Kefah,PLATE LOAD,22-12-25,,,,Fill,G.73.A,G73-A39,B19G37-38,27,2,,1775,APPROVED AS NOTED,DONE,8,CEL,2,,,
173,Wednesday,24-12-25,50168,73,Ghaly,PLATE LOAD,22-12-25,,,,Bottom of excavation,G.73.A,G73-A41,B24G46,29.96,1,,775.778,REVISE,DONE,4,CEL,2,,,
174,Wednesday,24-12-25,50168,73,Ghaly,PLATE LOAD,22-12-25,,,,Bottom of excavation,G.73.A,G73-A41,B24G46,29.96,1,,775.778,APPROVED AS NOTED,DONE,4,CEL,2,,,
175,Wednesday,24-12-25,50169,73,Ghaly,PLATE LOAD,22-12-25,,,,Bottom of excavation,G.73.A,G73-A41,B24G47,29.51,1,,965.946,APPROVED AS NOTED,DONE,4,CEL,2,,,
176,Wednesday,24-12-25,50170,73,Target,PLATE LOAD,22-12-25,,,,Bottom of excavation,G.73.A,G73-A47,B6G11,26.23,1,,890,APPROVED AS NOTED,DONE,4,CEL,2,,,
177,Wednesday,24-12-25,50171,73,Gomaa Badr,PLATE LOAD,23-12-25,,,,Bottom of excavation,G.73.A,G73-A7,B283G514,30.38,1,,1440,APPROVED AS NOTED,DONE,4,CEL,1,,,
178,Wednesday,24-12-25,50172,73,Gomaa Badr,PLATE LOAD,23-12-25,,,,Bottom of excavation,G.73.A,G73-A7,B283G513,30.64,1,,1254,APPROVED AS NOTED,DONE,4,CEL,1,,,
179,Wednesday,24-12-25,50173,73,Al Masria (Rock),PLATE LOAD,23-12-25,,,,Bottom of excavation,G.73.A,G73-A11,B249G451,30.24,1,,945,APPROVED AS NOTED,DONE,4,CEL,1,,,
180,Wednesday,24-12-25,50174,73,Road Runner,PLATE LOAD,23-12-25,,,,Bottom of excavation,G.73.A,G73-A29,B48G93,28.39,1,,859,APPROVED AS NOTED,DONE,4,CEL,1,,,
181,Wednesday,24-12-25,50175,73,Road Runner,PLATE LOAD,23-12-25,,,,Bottom of excavation,G.73.A,G73-A29,B49G94,28.68,1,,1141,APPROVED AS NOTED,DONE,4,CEL,1,,,
182,Wednesday,24-12-25,50176,73,Smart,PLATE LOAD,23-12-25,,,,Bottom of excavation,G.73.A,G73-A34,B38G75,25.86,1,,936,APPROVED AS NOTED,DONE,4,CEL,1,,,
183,Thursday,25-12-25,50177,73,Al Ettehad – Brig. Tamer Bilal (Al Pharaohs),SOIL,12-12-25,A-4,48.30%,,Cut product,G.73.A,G73-A8,,,1,Sieve analysis,,REVISE,DONE,2,Arab Contractors Laboratory,13,,,
184,Thursday,25-12-25,50178,73,Sherif Saber,SOIL,12-12-25,A-2-4,20.00%,,Stockpile,G.73.A,G73-A38,B18G36,,2,Sieve + Proctoer,,APPROVED AS NOTED,DONE,3,Arab Contractors Laboratory,13,,,
185,Thursday,25-12-25,50179,73,Sherif Saber,SOIL,12-12-25,A-2-4,21.30%,,Stockpile,G.73.A,G73-A38,BH 31,,2,Sieve + Proctoer,,APPROVED AS NOTED,DONE,3,Arab Contractors Laboratory,13,,,
186,Thursday,25-12-25,50180,73,Sherif Saber,SOIL,12-12-25,A-2-4,20.90%,,Stockpile,G.73.A,G73-A38,BH 8,,2,Sieve + Proctoer,,APPROVED AS NOTED,DONE,3,Arab Contractors Laboratory,13,,,
187,Thursday,25-12-25,50181,73,Al Salmi,SOIL,12-12-25,A-1-B,4.40%,,Bottom of excavation,G.73.A,G73-A46,BH 27,,2,Sieve + Proctoer,,APPROVED AS NOTED,DONE,3,Arab Contractors Laboratory,13,,,
188,Thursday,25-12-25,50182,73,Al Salmi,SOIL,12-12-25,A-6,52.20%,,Bottom of excavation,G.73.A,G73-A46,B11G21,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,13,,,
189,Thursday,25-12-25,50183,73,Al Salmi,SOIL,12-12-25,A-2-4,14.10%,,Bottom of excavation,G.73.A,G73-A46,B11G22,,2,Sieve + Proctoer,,APPROVED AS NOTED,DONE,3,Arab Contractors Laboratory,13,,,
190,Thursday,25-12-25,50184,73,Sherif Saber,SOIL,13-12-25,A-2-4,16.80%,,Stockpile,G.73.A,G73-A38,,,2,Sieve + Proctoer,,APPROVED AS NOTED,DONE,3,Arab Contractors Laboratory,12,,,
191,Thursday,25-12-25,50185,73,Kayan,SOIL,14-12-25,A-6,75.60%,,Bottom of excavation,G.73.A,G73-A24,BH 64,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,11,,,
192,Thursday,25-12-25,50186,73,Al Aqsa,SOIL,14-12-25,A-6,73.20%,,Bottom of excavation,G.73.A,G73-A23,B54G101,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,11,,,
193,Thursday,25-12-25,50187,73,Al Aqsa,SOIL,14-12-25,A-6,42.20%,,Bottom of excavation,G.73.A,G73-A23,B54G102,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,11,,,
194,Thursday,25-12-25,50188,73,Ghaly,SOIL,14-12-25,A-6,71.30%,,Bottom of excavation,G.73.A,G73-A41,BH 18,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,11,,,
195,Thursday,25-12-25,50189,73,Al Shahd,SOIL,14-12-25,A-2-4,11.40%,,Bottom of excavation,G.73.A,G73-A42,B7G13,,2,Sieve + Proctoer,,APPROVED AS NOTED,DONE,3,Arab Contractors Laboratory,11,,,
196,Thursday,25-12-25,50190,73,Al Shahd,SOIL,14-12-25,A-6,51.00%,,Bottom of excavation,G.73.A,G73-A42,B7G14,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,11,,,
197,Thursday,25-12-25,50191,73,Al Shahd,SOIL,14-12-25,A-6,53.30%,,Bottom of excavation,G.73.A,G73-A42,B8G15,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,11,,,
198,Thursday,25-12-25,50192,73,Kayan,SOIL,14-12-25,A-6,74.70%,,Bottom of excavation,G.73.A,G73-A24,B55G103,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,11,,,
199,Thursday,25-12-25,50193,73,Kayan,SOIL,14-12-25,A-6,75.20%,,Bottom of excavation,G.73.A,G73-A24,B56G104,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,11,,,
200,Thursday,25-12-25,50194,73,Hassan Allam,SOIL,14-12-25,A-6,68.30%,,Bottom of excavation,G.73.A,G73-A14,BH 126,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,11,,,
201,Thursday,25-12-25,50195,73,Al Nasser,SOIL,14-12-25,A-6,63.30%,,Bottom of excavation,G.73.A,G73-A40,BH 10,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,11,,,
202,Thursday,25-12-25,50196,73,Al Nasser,SOIL,14-12-25,A-6,64.40%,,Bottom of excavation,G.73.A,G73-A40,BH 14,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,11,,,
203,Thursday,25-12-25,50197,73,Al Nasser,SOIL,14-12-25,A-6,61.10%,,Bottom of excavation,G.73.A,G73-A40,BH 38,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,11,,,
204,Thursday,25-12-25,50198,73,Al Nasser,SOIL,14-12-25,A-6,62.20%,,Bottom of excavation,G.73.A,G73-A40,B21G41,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,11,,,
205,Thursday,25-12-25,50199,73,Al Nasser,SOIL,14-12-25,A-6,66.60%,,Bottom of excavation,G.73.A,G73-A40,B21G42,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,11,,,
206,Thursday,25-12-25,50200,73,Ghaly,SOIL,14-12-25,A-6,70.40%,,Bottom of excavation,G.73.A,G73-A41,B23G45,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,11,,,
207,Thursday,25-12-25,50201,73,Al Aqsa,SOIL,14-12-25,A-2-4,17.80%,,Stockpile,G.73.A,G73-A23,,,2,Sieve + Proctoer,,APPROVED AS NOTED,DONE,3,Arab Contractors Laboratory,11,,,
208,Thursday,25-12-25,50202,73,Al Salmi,SOIL,14-12-25,A-4,45.00%,,Bottom of excavation,G.73.A,G73-A46,B11G21,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,11,,,
209,Thursday,25-12-25,50203,73,Al Shahd,SOIL,14-12-25,A-6,52.60%,,Bottom of excavation,G.73.A,G73-A42,BH 17,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,11,,,
210,Thursday,25-12-25,50204,73,Al Shahd,SOIL,14-12-25,A-6,56.00%,,Bottom of excavation,G.73.A,G73-A42,BH 18,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,11,,,
211,Thursday,25-12-25,50205,73,Al Shahd,SOIL,14-12-25,A-3,7.20%,,Bottom of excavation,G.73.A,G73-A42,BH 14,,2,Sieve + Proctoer,,APPROVED AS NOTED,DONE,3,Arab Contractors Laboratory,11,,,
212,Thursday,25-12-25,50206,73,Al Shahd,SOIL,14-12-25,A-3,9.10%,,Bottom of excavation,G.73.A,G73-A42,BH 26,,2,Sieve + Proctoer,,APPROVED AS NOTED,DONE,3,Arab Contractors Laboratory,11,,,
213,Thursday,25-12-25,50207,73,Target,SOIL,14-12-25,A-2-4,12.10%,,Bottom of excavation,G.73.A,G73-A47,BH 26,,2,Sieve + Proctoer,,APPROVED AS NOTED,DONE,3,Arab Contractors Laboratory,11,,,
214,Thursday,25-12-25,50208,73,Target,SOIL,14-12-25,A-2-4,11.50%,,Bottom of excavation,G.73.A,G73-A47,BH 27,,2,Sieve + Proctoer,,APPROVED AS NOTED,DONE,3,Arab Contractors Laboratory,11,,,
215,Thursday,25-12-25,50209,73,Al Shahd,SOIL,15-12-25,A-6,56.70%,,Bottom of excavation,G.73.A,G73-A42,BH 20,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,10,,,
216,Thursday,25-12-25,50210,73,Al Shahd,SOIL,15-12-25,A-2-4,18.20%,,Stockpile,G.73.A,G73-A42,,,2,Sieve + Proctoer,,APPROVED AS NOTED,DONE,3,Arab Contractors Laboratory,10,,,
217,Thursday,25-12-25,50211,73,Al Shahd,SOIL,15-12-25,A-2-4,19.40%,,Stockpile,G.73.A,G73-A42,,,2,Sieve + Proctoer,,APPROVED AS NOTED,DONE,3,Arab Contractors Laboratory,10,,,
218,Thursday,25-12-25,50212,73,Al Shahd,SOIL,15-12-25,A-2-4,18.70%,,Stockpile,G.73.A,G73-A42,,,2,Sieve + Proctoer,,APPROVED AS NOTED,DONE,3,Arab Contractors Laboratory,10,,,
219,Thursday,25-12-25,50213,73,Awlad Shaaban,SOIL,15-12-25,A-2-4,20.80%,,Stockpile,G.73.A,G73-A20,,,2,Sieve + Proctoer,,APPROVED AS NOTED,DONE,3,Arab Contractors Laboratory,10,,,
220,Thursday,25-12-25,50214,73,Awlad Shaaban,SOIL,15-12-25,A-6,63.50%,,Bottom of excavation,G.73.A,G73-A20,BH 71,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,Arab Contractors Laboratory,10,,,
221,Saturday,27-12-25,50215,73,Al Ettehad – Brig. Tamer Bilal (Al Pharaohs),PLATE LOAD,24-12-25,,,,Bottom of excavation,G.73.A,G73-A8,B276G499,32.15,1,,946.87,APPROVED AS NOTED,DONE,4,CEL,3,,,
222,Monday,29-12-25,50216,73,Mamdouh Abdel Moneim,PLATE LOAD,24-12-25,,,,Bottom of excavation,G.73.A,G73-A27,B65G119-120,30.2,2,,1783,APPROVED AS NOTED,DONE,8,CEL,5,,,
223,Monday,29-12-25,50217,73,Deif Foundation,PLATE LOAD,27-12-25,,,,Bottom of excavation,G.73.A,G73-A33,B30G58,28.81,1,,897,APPROVED AS NOTED,DONE,4,CEL,2,,,
224,Saturday,27-12-25,50218,73,Al Ettehad – Brig. Tamer Bilal (Al Pharaohs),PLATE LOAD,24-12-25,,,,Bottom of excavation,G.73.A,G73-A8,B276G500,32.86,1,,871.15,APPROVED AS NOTED,DONE,4,CEL,3,,,
225,Saturday,27-12-25,50219,73,Al Masria (Rock),PLATE LOAD,25-12-25,,,,Bottom of excavation,G.73.A,G73-A11,B248G450,29.16,1,,947,APPROVED AS NOTED,DONE,4,CEL,2,,,
226,Saturday,27-12-25,50220,73,Al Masria (Rock),PLATE LOAD,23-12-25,,,,Bottom of excavation,G.73.A,G73-A11,B249G452,30.92,1,,975,REVISE,DONE,4,CEL,4,,,
227,Saturday,27-12-25,50220,73,Al Masria (Rock),PLATE LOAD,25-12-25,,,,Bottom of excavation,G.73.A,G73-A11,B249G452,30.92,1,,975,APPROVED AS NOTED,DONE,4,CEL,2,,,
228,Saturday,27-12-25,50221,73,Gomaa Badr,PLATE LOAD,25-12-25,,,,Bottom of excavation,G.73.A,G73-A7,B274G496,31.09,1,,1100.8,APPROVED AS NOTED,DONE,4,CEL,2,,,
229,Saturday,27-12-25,50222,73,Gomaa Badr,PLATE LOAD,25-12-25,,,,Bottom of excavation,G.73.A,G73-A7,B275G497,31.24,1,,1028,APPROVED AS NOTED,DONE,4,CEL,2,,,
230,Saturday,27-12-25,50223,73,Gomaa Badr,PLATE LOAD,25-12-25,,,,Bottom of excavation,G.73.A,G73-A7,B275G498,31.5,1,,916,APPROVED AS NOTED,DONE,4,CEL,2,,,
231,Saturday,27-12-25,50224,73,Gomaa Badr,PLATE LOAD,25-12-25,,,,Bottom of excavation,G.73.A,G73-A7,B274G495,30.89,1,,1099,APPROVED AS NOTED,DONE,4,CEL,2,,,
232,Saturday,27-12-25,50225,73,Target,PLATE LOAD,25-12-25,,,,Fill,G.73.A,G73-A47,BH 21,28,2,,4746,APPROVED AS NOTED,DONE,8,CEL,2,,,
233,Saturday,27-12-25,50226,73,Target,PLATE LOAD,25-12-25,,,,Bottom of excavation,G.73.A,G73-A47,B2G3,26.92,1,,1013,APPROVED AS NOTED,DONE,4,CEL,2,,,
234,Saturday,27-12-25,50227,73,Target,PLATE LOAD,25-12-25,,,,Fill,G.73.A,G73-A47,BH 26,28,1,,1705,APPROVED AS NOTED,DONE,4,CEL,2,,,
235,Saturday,27-12-25,50228,73,Gomaa Badr,DPL,23-12-25,,,51.5,Bottom of excavation,G.73.A,G73-A7,BH 81,30.5,4,,1611,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
236,Saturday,27-12-25,50229,73,Gomaa Badr,DPL,23-12-25,,,52.3,Bottom of excavation,G.73.A,G73-A7,B283G513,30.64,3,,1254,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
237,Saturday,27-12-25,50230,73,Gomaa Badr,DPL,23-12-25,,,54.2,Bottom of excavation,G.73.A,G73-A7,B283G514,30.38,3,,1440,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
238,Saturday,27-12-25,50231,73,Awlad Shaaban,DPL,23-12-25,,,51.2,Fill,G.73.A,G73-A20,BH 72,29.5,22,,12539.1,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
239,Saturday,27-12-25,50232,73,Alma,DPL,23-12-25,,,50.6,Bottom of excavation,G.73.A,G73-A9,BH 85,32,4,,1522,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
240,Saturday,27-12-25,50233,73,Alma,DPL,23-12-25,,,55.5,Bottom of excavation,G.73.A,G73-A9,BH 83,31,4,,1742,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
241,Saturday,27-12-25,50234,73,Al Masria (Rock),DPL,23-12-25,,,60.1,Bottom of excavation,G.73.A,G73-A11,B249G451,30.24,2,,945,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
242,Saturday,27-12-25,50235,73,Al Masria (Rock),DPL,23-12-25,,,51.3,Bottom of excavation,G.73.A,G73-A11,B249G452,30.92,2,,975,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
243,Saturday,27-12-25,50236,73,Al Mostafa,DPL,23-12-25,,,52.4,Bottom of excavation,G.73.A,G73-A17,BH 131,31.5,6,,2682,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
244,Saturday,27-12-25,50237,73,Al Anoud Al Arabia,DPL,24-12-25,,,52.6,Bottom of excavation,G.73.A,G73-A18,BH 133,31,5,,2313.7,APPROVED AS NOTED,DONE,2,SAMA EGYPT,3,,,
245,Saturday,27-12-25,50238,73,Al Rehab Foundation,DPL,24-12-25,,,51.8,Fill,G.73.A,G73-A10,BH 87,33.5,4,,1828,APPROVED AS NOTED,DONE,2,SAMA EGYPT,3,,,
